;FE;E_batt;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;cd;cd_phev;Em_elBatt;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_battSet;C_fcSet;CF;w_h2;w_synth;s_ren
289;13.7649;39.1452;0.0;0.0;72.1888;0.0;538.4774;589.1254;0.0;0.5418;895.2857;10.5345;10670.8865;2.3172;0.9877;117.1433;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
290;18.6283;46.7619;0.0;0.0;78.5271;0.0;507.3964;590.4852;0.0;0.6894;867.9381;11.1969;11135.7357;2.3882;0.7585;101.381;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
291;15.2381;33.5581;0.0;0.0;70.7087;0.0;511.7761;550.6734;0.0;0.5342;885.5495;11.1487;10650.7542;2.8066;0.8899;100.3409;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
292;16.3346;30.3104;0.0;0.0;73.2723;0.0;529.7533;599.0711;0.0;0.5689;854.9516;10.9829;11323.7118;2.6293;0.7909;113.9217;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
293;15.3061;32.865;0.0;0.0;73.2145;0.0;494.8669;564.3341;0.0;0.5792;877.4243;11.8817;9872.3471;2.4223;0.8131;114.6885;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
294;13.9661;30.8777;0.0;0.0;69.8283;0.0;486.4575;573.6635;0.0;0.512;886.1794;11.1294;9513.9298;1.7096;0.9936;102.124;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
295;16.3827;32.8097;0.0;0.0;76.1853;0.0;417.087;580.4903;0.0;0.6459;887.7011;10.8183;8906.5667;2.9311;0.6937;100.1364;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
296;16.6714;33.3871;0.0;0.0;75.1736;0.0;422.1068;572.9207;0.0;0.6398;861.8851;10.7156;10781.2412;2.0285;0.7326;113.8673;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
297;14.0078;36.9602;0.0;0.0;69.7465;0.0;504.0672;557.5665;0.0;0.511;862.9767;10.3241;9425.31;2.6341;0.9516;115.0752;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
298;16.5787;32.497;0.0;0.0;74.7802;0.0;522.0206;584.2679;0.0;0.5961;858.8951;10.3985;9646.0283;1.6571;0.9197;118.8857;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
299;16.1398;44.8759;0.0;0.0;74.0273;0.0;427.139;581.3562;0.0;0.5986;850.8536;11.9046;10600.9522;1.9833;0.8139;107.4216;0.0;42.39;1.656;1.174;2.41;2.38;0.0;0.0;0.0;9.43;33.62;24.69;0.0;0.0;0.0;680.5;1395.0;30366.0;0.0;10.0;0.0;150.0;0.0;1.0;1.0;1.0;3000.0
300;5.7315;0.0;0.0;0.0;42.1662;0.0;438.086;560.7873;0.0;0.0;896.8084;10.2929;10599.0448;2.4495;1.7251;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
301;5.4398;0.0;0.0;0.0;42.8876;0.0;462.4198;562.1501;0.0;0.0;887.0942;10.9887;8324.7513;2.7932;1.3441;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
302;3.4725;0.0;0.0;0.0;42.5187;0.0;541.6645;553.9036;0.0;0.0;883.5332;11.9213;9676.197;1.5153;1.8517;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
303;3.6123;0.0;0.0;0.0;42.7476;0.0;535.7128;560.1482;0.0;0.0;886.5016;11.297;11042.762;2.7342;1.4827;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
304;4.6079;0.0;0.0;0.0;44.0978;0.0;443.9032;577.1711;0.0;0.0;893.3659;11.1789;9716.8073;2.0834;1.7107;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
305;4.1766;0.0;0.0;0.0;45.9145;0.0;520.1109;584.0967;0.0;0.0;889.3127;10.1021;11572.8461;2.8428;1.3962;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
306;5.3562;0.0;0.0;0.0;44.7272;0.0;453.1191;582.2576;0.0;0.0;852.7008;10.8832;8408.206;1.5822;1.4548;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
307;4.6333;0.0;0.0;0.0;43.0025;0.0;522.9671;572.764;0.0;0.0;858.6236;10.891;10040.9272;2.0403;1.6795;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
308;3.3605;0.0;0.0;0.0;45.9464;0.0;502.8381;566.9343;0.0;0.0;890.7713;10.927;10955.3889;2.5588;1.3814;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
309;5.4324;0.0;0.0;0.0;43.2764;0.0;428.8148;559.7362;0.0;0.0;858.8544;10.8614;11952.2291;1.5569;1.6007;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
310;5.1504;0.0;0.0;0.0;44.1006;0.0;496.7656;569.9895;0.0;0.0;873.7702;11.4708;10855.3782;1.7999;1.5842;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
311;3.5382;0.0;0.0;0.0;42.9193;0.0;443.3897;576.5232;0.0;0.0;895.1616;11.4464;11119.1755;1.9594;1.5154;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
312;5.0874;0.0;0.0;0.0;42.8179;0.0;408.0778;559.9858;0.0;0.0;851.8218;10.2286;9157.0028;2.3246;1.5081;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
313;3.3692;0.0;0.0;0.0;45.766;0.0;421.4182;582.6317;0.0;0.0;869.4028;11.7498;11305.2529;2.7969;1.6464;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
314;3.2939;0.0;0.0;0.0;44.3137;0.0;433.6921;577.8064;0.0;0.0;896.7194;10.8061;9133.4689;2.6266;1.3929;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
315;5.8142;0.0;0.0;0.0;44.3964;0.0;506.2109;573.3877;0.0;0.0;898.5262;11.5156;11596.3821;2.8964;1.4159;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
316;5.644;0.0;0.0;0.0;42.6268;0.0;523.2338;590.1909;0.0;0.0;887.4812;10.1424;9301.4415;2.9914;1.6217;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
317;3.7768;0.0;0.0;0.0;43.1482;0.0;430.2259;559.6156;0.0;0.0;868.1013;10.4456;11395.2895;2.5024;1.7934;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
318;5.1312;0.0;0.0;0.0;45.0738;0.0;455.7834;599.4505;0.0;0.0;851.3577;10.604;10631.6658;2.9026;1.5984;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
319;4.8663;0.0;0.0;0.0;43.6751;0.0;441.2334;585.2583;0.0;0.0;868.7367;10.4298;10461.0217;1.9042;1.5684;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
320;4.0622;0.0;0.0;0.0;43.5902;0.0;545.8785;584.8337;0.0;0.0;866.6961;11.8689;10739.4506;2.3416;1.592;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
321;3.4976;0.0;0.0;0.0;44.5252;0.0;409.2997;581.101;0.0;0.0;880.9261;10.6268;8154.8459;2.1861;1.312;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
322;5.8599;0.0;0.0;0.0;44.6489;0.0;504.3318;597.2475;0.0;0.0;889.8661;11.7629;11836.5674;1.599;1.5732;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
323;5.0453;0.0;0.0;0.0;44.965;0.0;495.3939;562.6516;0.0;0.0;879.368;11.8925;8621.5315;2.6554;1.8375;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
324;4.2961;0.0;0.0;0.0;42.6868;0.0;490.1031;564.9507;0.0;0.0;893.6672;10.3557;11120.0003;1.8568;1.8477;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
325;5.7595;0.0;0.0;0.0;44.6109;0.0;452.6568;597.6118;0.0;0.0;893.8636;10.5761;8707.242;2.0;1.558;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
326;5.6593;0.0;0.0;0.0;45.938;0.0;446.4343;586.4011;0.0;0.0;860.2941;10.1644;11293.4871;2.9559;1.7143;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
327;5.812;0.0;0.0;0.0;43.0897;0.0;511.1756;594.2243;0.0;0.0;850.4179;10.19;9818.2696;2.5344;1.4283;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
328;3.228;0.0;0.0;0.0;44.3427;0.0;548.9167;599.7843;0.0;0.0;859.2676;10.0062;9107.112;1.5859;1.3728;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
329;3.0518;0.0;0.0;0.0;43.4626;0.0;543.4707;593.2348;0.0;0.0;882.8858;10.6066;9574.8757;2.9824;1.8054;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
330;4.0567;0.0;0.0;0.0;45.3981;0.0;531.0044;572.1503;0.0;0.0;855.7653;11.0402;10701.3164;2.7069;1.8366;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
331;5.6764;0.0;0.0;0.0;43.712;0.0;429.5441;590.2822;0.0;0.0;869.1377;10.9448;10382.7818;1.563;1.7417;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
332;3.5252;0.0;0.0;0.0;44.7873;0.0;518.0764;550.7831;0.0;0.0;884.3104;10.3741;8419.7299;1.6041;1.4801;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
333;3.2652;0.0;0.0;0.0;43.1808;0.0;458.1235;563.5252;0.0;0.0;891.6082;10.2311;9666.3229;2.7988;1.8978;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
334;4.2354;0.0;0.0;0.0;45.1522;0.0;453.7965;587.7902;0.0;0.0;855.1948;11.1343;10390.5668;2.2832;1.7027;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
335;5.9102;0.0;0.0;0.0;44.6693;0.0;530.3158;569.6412;0.0;0.0;856.0568;10.6889;11411.9286;1.8476;1.8699;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
336;4.6171;0.0;0.0;0.0;45.7812;0.0;507.098;561.6648;0.0;0.0;877.7829;10.0463;11917.2888;1.8541;1.6167;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
337;3.1256;0.0;0.0;0.0;44.0603;0.0;435.6711;563.3912;0.0;0.0;881.5161;10.4404;9888.0708;2.7298;1.6689;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
338;3.9038;0.0;0.0;0.0;43.5206;0.0;424.689;597.7114;0.0;0.0;867.7786;10.1564;8468.738;2.5175;1.529;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
339;5.7442;0.0;0.0;0.0;44.24;0.0;448.0829;598.561;0.0;0.0;886.2598;10.4634;9330.1399;2.7642;1.3202;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
340;5.08;0.0;0.0;0.0;45.8613;0.0;454.2949;558.1421;0.0;0.0;890.5584;10.839;8970.7173;2.4886;1.8961;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
341;3.3139;0.0;0.0;0.0;43.3684;0.0;437.5911;593.373;0.0;0.0;864.3512;11.0796;9842.6347;1.9718;1.3609;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
342;4.1412;0.0;0.0;0.0;44.2974;0.0;516.6245;563.0068;0.0;0.0;877.3247;11.3207;10185.8455;1.7434;1.3023;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
343;4.6353;0.0;0.0;0.0;44.5865;0.0;518.7284;585.4507;0.0;0.0;871.4722;11.5555;10104.3337;2.0104;1.6398;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
344;3.7892;0.0;0.0;0.0;42.3063;0.0;511.6735;586.0749;0.0;0.0;898.6671;11.5305;8061.646;1.9912;1.4236;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
345;3.494;0.0;0.0;0.0;43.0667;0.0;452.046;580.306;0.0;0.0;897.4039;11.2044;8820.9985;1.5767;1.5713;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
346;5.4723;0.0;0.0;0.0;43.7851;0.0;477.3341;552.4228;0.0;0.0;885.6383;11.9864;11628.71;2.7538;1.3195;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
347;3.187;0.0;0.0;0.0;45.2299;0.0;428.3582;587.9269;0.0;0.0;886.4268;10.5036;8617.1971;2.7095;1.3171;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
348;4.0669;0.0;0.0;0.0;42.4817;0.0;501.161;595.2529;0.0;0.0;896.0867;11.9109;11549.1119;1.8299;1.8199;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
349;3.9862;0.0;0.0;0.0;45.4412;0.0;467.8568;563.944;0.0;0.0;891.4914;10.5452;9584.0344;1.8447;1.6668;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
350;5.5872;0.0;0.0;0.0;42.4737;0.0;509.2522;592.1371;0.0;0.0;890.6867;10.6642;10082.7904;2.847;1.8278;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
351;3.8347;0.0;0.0;0.0;44.9419;0.0;409.9307;567.6042;0.0;0.0;896.2676;10.6992;11182.8018;2.2208;1.312;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
352;4.2719;0.0;0.0;0.0;42.3654;0.0;410.5431;572.5283;0.0;0.0;893.0411;10.7384;11667.9061;1.7745;1.5298;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
353;3.3535;0.0;0.0;0.0;45.7488;0.0;420.8098;561.5425;0.0;0.0;855.8814;11.3948;10882.1068;2.2081;1.4042;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
354;5.1235;0.0;0.0;0.0;42.213;0.0;429.8775;573.0198;0.0;0.0;874.5243;10.2725;10418.8917;1.8054;1.867;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
355;5.4253;0.0;0.0;0.0;44.6715;0.0;470.4482;585.7298;0.0;0.0;868.976;11.4404;8557.4355;1.9161;1.3412;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
356;3.658;0.0;0.0;0.0;42.7395;0.0;479.1756;595.6719;0.0;0.0;895.8033;10.4965;8001.2958;2.5106;1.5622;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
357;5.4051;0.0;0.0;0.0;44.8578;0.0;472.903;560.6517;0.0;0.0;852.5986;11.7149;10513.1869;1.9747;1.7626;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
358;4.8899;0.0;0.0;0.0;44.3853;0.0;436.8293;564.1695;0.0;0.0;872.3203;11.5621;11459.1415;2.963;1.7378;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
359;3.9371;0.0;0.0;0.0;42.9231;0.0;416.136;552.3005;0.0;0.0;883.4319;11.3656;8039.4682;2.0524;1.5895;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
360;3.6644;0.0;0.0;0.0;42.4662;0.0;415.2028;556.2298;0.0;0.0;891.3104;11.9645;9798.5046;1.8982;1.4269;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
361;3.0529;0.0;0.0;0.0;43.6476;0.0;402.0048;579.1189;0.0;0.0;869.8437;11.295;9225.2252;2.3321;1.4715;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
362;4.4493;0.0;0.0;0.0;42.0594;0.0;500.3677;594.2752;0.0;0.0;864.1694;11.182;11562.7109;2.8585;1.4382;0.0;0.0;58.76;1.716;1.12;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1395.0;24302.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0
